sampleID,read_count,Lactobacillus_crispatus,Lactobacillus_iners,Lactobacillus_gasseri,g_Lactobacillus,Lactobacillus_jensenii,Atopobium_vaginae,Prevotella_bivia,Lactobacillus_delbrueckii,g_Streptococcus,g_Megasphaera,g_Alloscardovia,Sneathia_amnii,None,g_Anaerococcus,Prevotella_timonensis,g_Enterococcus,g_Peptoniphilus,Prevotella_buccalis,g_Limosilactobacillus,f_Veillonellaceae,Sneathia_sanguinegens,g_Aerococcus,BVAB1,g_Parvimonas,c_Bacteroidia,Prevotella_colorans,g_Fusobacterium,g_Dialister,Atopobium_Coriobacteriaceae,g_Staphylococcus,c_Bacilli,g_Anaeroglobus,g_Prevotella_7,BVAB2/BVAB3,g_Actinotignum,g_Howardella,g_Pseudoramibacter,Prevotella_amnii,g_Atopobium,g_Finegoldia,g_Muribaculaceae,Prevotella_disiens,Atopobium_unidentified,g_Bifidobacterium,g_DNF00809,g_Solobacterium,g_Actinomyces,g_Saccharimonadales,Prevotella_bacterium,g_Peptostreptococcus,g_Gemella,f_Prevotellaceae,g_Mobiluncus,g_Bacteroides,g_Fenollaria,g_Corynebacterium,g_Porphyromonas,g_Veillonella,g_Peptococcus,g_Cutibacterium,g_Mycoplasma,Prevotella_oulorum,g_Escherichia-Shigella,g_Ureaplasma,g_W5053,g_Pyramidobacter,g_Varibaculum,Gardnerella_vaginalis,Prevotella_bergensis,g_Slackia,Atopobium_sp.,g_Campylobacter,g_Clostridium_sensu_stricto_1,g_Actinobaculum,g_Lachnoanaerobaculum,g_Arcanobacterium,g_Lentilactobacillus,g_Alloprevotella,Atopobium_rimae,f_Lactobacillaceae,Lactobacillus_bacterium,g_Lacticaseibacillus,g_Bulleidia,Lactobacillus_paragasseri,g_Companilactobacillus,Prevotella_nigrescens,c_Clostridia,g_Prevotella,Fastidiosipila_bacterium,g_Sutterella,o_Micrococcales,Gardnerella_bacterium,Atopobium_minutum,g_Brevibacterium,g_Olsenella,Prevotella_salivae,g_Ezakiella,g_Murdochiella,Lactobacillus_metagenome,g_Gallicola,f_Lachnospiraceae,g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Lactobacillus_Bacillus,Lactobacillus_ultunensis,Prevotella_nanceiensis,g_S5-A14a,g_Blautia,g_Ruminococcus,g_Ligilactobacillus,g_Chryseobacterium,g_Eggerthia,g_Rhodanobacter,Lactobacillus_Firmicutes,g_Rikenellaceae_RC9_gut_group,g_Citrobacter,o_Bacteroidales,g_Clostridia_UCG-014,o_Corynebacteriales,p_Firmicutes,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
3446-401-MS28F,81612.0,0.0,225.0,0.0,76.0,0.0,0.0,358.0,0.0,14387.0,0.0,0.0,0.0,78.0,1085.0,7317.0,0.0,5183.0,15649.0,0.0,10081.0,0.0,3513.0,0.0,0.0,0.0,2330.0,1900.0,3195.0,8753.0,0.0,0.0,2616.0,0.0,0.0,1096.0,59.0,201.0,0.0,96.0,0.0,0.0,1081.0,0.0,39.0,0.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,182.0,0.0,516.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,41.0,0.0,0.0,0.0,0.0,98.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002558199371055128,0.005072666778479698,0.009896283175276053,0.004080506383431483,0.013349174202429244,0.015947328993500147,0.029394752216876957,0.1471522892303385,0.2653825275972586,0.013918474090416988,0.048546564073528475,0.03413851831475302,0.0050051426418930905,IV-C1,0.2653825275972586,IV-C
3446-414-MS28F,60307.0,104.0,28718.0,0.0,0.0,18.0,9727.0,9416.0,0.0,0.0,5388.0,0.0,239.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,236.0,329.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,401.0,0.0,0.0,2263.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332061997137598,0.04106486661050347,0.04507923537312888,0.634301832980591,0.7478125600492326,0.10808919727102864,0.2230125162800205,0.14154417962653962,0.01766949426911359,0.012956424907048562,0.005451247279002761,0.1344353708690534,0.23781919976174679,III-B,0.7478125600492326,III
3446-417-MS28F,36905.0,56.0,22720.0,124.0,0.0,13874.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00559246624016133,0.05579908765607749,0.04578529645106262,0.7349765752039367,0.7199004965812019,0.053904881641146284,0.11830726735833752,0.08730261123777878,0.01669212261249402,0.012356391689578116,0.0015823828514323556,0.12009548208055484,0.6858178209994144,III-A,0.7349765752039367,III
3446-423-MS28F,114810.0,131.0,39441.0,0.0,0.0,70372.0,0.0,363.0,0.0,11.0,0.0,0.0,0.0,37.0,608.0,333.0,0.0,119.0,0.0,1731.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,21.0,159.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,31.0,0.0,241.0,53.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006179547224092209,0.049414018631911714,0.02638147986932696,0.33373520271802015,0.3343480947287116,0.03091439040059738,0.06837006315517032,0.05628825460933096,0.01074048549240527,0.008983544887381317,0.001768969597207977,0.07027615376139532,0.9463204418624682,V,0.9463204418624682,V
3446-425-MS28F,53986.0,105.0,29543.0,0.0,0.0,22379.0,0.0,69.0,0.0,17.0,0.0,0.0,49.0,0.0,119.0,95.0,0.0,26.0,0.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,155.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,80.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006127562936326344,0.05604326353153642,0.04089963560136225,0.6460940276273884,0.6530474771930683,0.05170817154342231,0.11358617110532904,0.08660637725905203,0.016081576634365286,0.011931121754628713,0.0016841562371488498,0.11394739655953329,0.7688299168728021,V,0.7688299168728021,V
3446-426-MS28F,96389.0,96152.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982071124437296,0.8924576657439877,0.004302453260891453,0.002787718504368738,0.09826186102540511,0.001362140851900395,0.009861913224129267,0.0398986663761755,0.006238448948876899,0.026143316910983108,0.0024651143715920397,0.0067132697197059875,0.026204798742020734,I-A,0.9982071124437296,I
3446-428-MS28F,46868.0,46495.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986155551871042,0.8956851547631952,0.004414077867713422,0.003972049683931527,0.09976352326608204,0.0014826888560540664,0.01013983615122798,0.04027458671437052,0.006256958544113691,0.026223940774313042,0.002465699534727007,0.006983527007451724,0.026742518977926642,I-A,0.9986155551871042,I
3446-430-MS28F,158033.0,156135.0,71.0,0.0,0.0,1591.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989746876009542,0.8981403141080543,0.0042680274111450535,0.0019910804947104684,0.0978793993222494,0.0012801400365848306,0.009772588753715072,0.04022900111570244,0.00645228020924927,0.026283391873843046,0.0025454569840499073,0.006904742038237296,0.03017389332920579,I-A,0.9989746876009542,I
3446-431-MS28F,29337.0,29276.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981806186471587,0.8919730665134371,0.00419683480061167,0.0015926037077048589,0.09699207816203058,0.0012455538597169597,0.009618656975634998,0.03970866048196047,0.006162553513191572,0.02610897618044991,0.002455838269557596,0.006452735934161731,0.025731368539390842,I-A,0.9981806186471587,I
3446-432-MS28F,49552.0,61.0,0.0,12251.0,37226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039261273443603,0.01437366214213598,0.17943626644205599,0.0011981400957628192,0.004753124445981245,0.00022898067231089578,0.001114439297740542,0.0063863624029715784,0.003408024240433369,0.004434344412720197,0.0016519820946123845,0.0019591722894912633,0.009463488493705709,II,0.17943626644205599,II
3446-433-MS28F,51917.0,49.0,78.0,12453.0,39284.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037554613924804725,0.014149994224330328,0.17247648974117613,0.002110549395567136,0.005633177142820345,0.00045318817995032703,0.0015200615227130166,0.006340624170451112,0.003479109047810967,0.004314149997712653,0.001626877804927208,0.0021543720661574618,0.009607021895418679,II,0.17247648974117613,II
3446-434-MS28F,55418.0,54.0,0.0,19149.0,14874.0,0.0,0.0,0.0,0.0,21.0,0.0,217.0,0.0,805.0,225.0,0.0,6027.0,166.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10035.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,1388.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027401449997112846,0.01733806180819557,0.502342343332661,0.0026119431543979938,0.007050847890731729,0.0009716425926285951,0.0038967659374343753,0.03835281948925203,0.01286549575044317,0.14411574928585366,0.01647549139515199,0.22741867311906594,0.020650020533970373,II,0.502342343332661,II
3446-436-MS28F,53787.0,68.0,84.0,33195.0,20240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029896962879710394,0.018599296874388403,0.7237649222323206,0.0038286154520289677,0.006626291014256362,0.0004995964349337157,0.002789418857247892,0.018623022659007803,0.009443808082984458,0.012204700255525665,0.004552488579939831,0.005593056070158897,0.024141496206415407,II,0.7237649222323206,II
3446-437-MS28F,12038.0,12038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979860549729969,0.890806234806954,0.004193120798228795,0.001591838274619293,0.09688888141773822,0.0012435733627322106,0.009603581466816108,0.039629595603119704,0.0061578860466789875,0.0260880253387723,0.0024538645701809953,0.00644497651882607,0.025702102476725337,I-A,0.9979860549729969,I
3446-439-MS28F,38435.0,38417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980254830935218,0.8910551236108262,0.004193878385632084,0.0015919088756753243,0.09691038384042462,0.0012440035308537878,0.009606923897899668,0.03964731947007597,0.006158938736042067,0.02609274481343878,0.0024543070089434534,0.006446696293483998,0.02570808579320275,I-A,0.9980254830935218,I
3446-441-MS28F,42244.0,42.0,16459.0,0.0,0.0,0.0,515.0,0.0,0.0,19.0,4769.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,771.0,18525.0,12.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022129129201878175,0.02946069733529483,0.031698587451705354,0.426756620041492,0.46655587798763315,0.4908577957060477,0.12125699011373671,0.07556934905425304,0.012679942087466409,0.009168032673782944,0.0013483417390575659,0.09062540735874275,0.1621888714490221,IV-A,0.4908577957060477,IV-A
3446-442-MS28F,47127.0,0.0,8558.0,0.0,0.0,0.0,28776.0,18.0,0.0,0.0,2342.0,0.0,54.0,355.0,292.0,0.0,0.0,0.0,2639.0,0.0,0.0,80.0,0.0,0.0,0.0,212.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,2738.0,8.0,36.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,119.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007099008076625427,0.01411098692063911,0.01963772885269537,0.1537042496705134,0.168469276003916,0.09394062419097371,0.21140292212878392,0.03658521783998453,0.006757219847000482,0.007541549120645522,0.0008116552802874035,0.04518081927844998,0.07226967169410194,IV-B,0.21140292212878392,IV-B
3446-449-MS28F,69148.0,56.0,111.0,15821.0,53066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036777307233045084,0.013844832961400226,0.16121651125960812,0.002110836517838647,0.005533236027144941,0.00026199574538678696,0.001137599258642837,0.005926411645260933,0.003137192961899983,0.0040560540698452874,0.0015077501161474558,0.0020100963124622673,0.009123896428357205,II,0.16121651125960812,II
3446-450-MS28F,50348.0,39.0,62.0,12034.0,38066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003648469416348002,0.01400866855320429,0.171908068921714,0.0019322707634369112,0.005375386629659211,0.00024357278621121926,0.0011328890405693354,0.006243863205067776,0.0033038156263586796,0.0042758893666772395,0.0015920291758221375,0.0020575681228985963,0.00945800395848824,II,0.171908068921714,II
3446-461-MS28F,45027.0,42803.0,0.0,0.0,0.0,2107.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998345907839952,0.9186936743783168,0.004424224614217984,0.002408737030080143,0.09992253261687795,0.0012999051169420134,0.010122757060294092,0.041967868148305575,0.006359479302927865,0.026694923236051857,0.002570393458242246,0.006911533752158512,0.04740653901958835,I-A,0.998345907839952,I
