Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species
aa94ee6e4be18e5d551b2192eb52d182,Bacteria,,,,,,
5eb1c48a43de4ace676e0916e0ffdb02,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_hydrogenalis
e7d457d6f4f6d11b689b619298fd086f,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium_breve
8fe19194f3c1bce4d50ab7e53aa15538,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces, Actinomyces_sp.
aa1679dd9f09f5b4f6d0ff9f61ae293a,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Brevibacteriaceae, Brevibacterium, Brevibacterium_ravenspurgense
61de175799bdb839cad7178fd11f91aa,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Companilactobacillus, uncultured_Bacillus
eb13c47749a09c12638614fc0088a1ed,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Fenollaria, Peptostreptococcaceae_bacterium
630983307797cd198f45d4a4e19f377d,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Ruminococcus,
c0ac972a8578781b893eef74226b8796,Unassigned,,,,,,
a7a3f4e8664f5936f8c21db8e9a4b297,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Companilactobacillus, uncultured_Bacillus
4709dcb1c544a32d6fbe7cdcee4facf1,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Fusobacteriaceae, Fusobacterium,
62e453730fe0adaf5bfea247d9ab43e1,Bacteria,,,,,,
587df451832b96a2e6b8c1365bdaf66e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
8d31d56fe2eeb34299602d93b524cf4d,Bacteria,,,,,,
4b10dac26680a7ced384f1fb07d04f30,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus,
bc226ad64bbdda7e1d42f4a3a6b74190,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Ligilactobacillus, Lactobacillus_salivarius
ecb9a87b2d6364344de17bb3911d5b58,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Arcanobacterium, Arcanobacterium_sp.
d7bfe466d76890cde1fd9771d44295dd,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera,
65e06c7582d41f708d26e43175f64aff,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
a5ee54d4db5c9dbcd29dc94454e09214,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella_7, Prevotella_denticola
29e7d8fe15c1f95386d9215d9d9fc177,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_anginosus
4490f5c1010e21b84e2196d2a0eebb78,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Veillonella,
1822674d1c34d01133a4ecc49c0d7add,Bacteria,,,,,,
a529b23b52a3b703f9ae15af4ec00bf5,Bacteria, Campylobacterota, Campylobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, Campylobacter_ureolyticus
034b9ae729f54edb5840b5aeae096fdf,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces, Actinomyces_neuii
42305e1f7a01a2b38866c401da8b118a,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus,
b6803a038ae67cb3ed2a84f1520d29a6,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
db15890aa74259e0372ca6558fa98d30,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Ezakiella, Ezakiella_massiliensis
e0d5251bd4cedfc92f9624301803977d,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
659144edaeba8be29a33ae9a5d89eb49,Unassigned,,,,,,
860aea61b91dd6d7f92e16bf91c58d3e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_anginosus
fa626b909f153ed8bbf84eb772eb3a23,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Parvimonas, Tissierellia_bacterium
21a7723a87fa9058dd92892e3d8dfe9b,Bacteria,,,,,,
b5b64b9d863a29ce822da2d80791803c,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_buccalis
ea6cfd8b5db9a52d4fdace86b9557782,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia,
f29a46e8ce6671a365ab2d5dc87ee61d,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_tetradius
8fdca1a61452d92c114448b8e9c172ea,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_sp.
f23381be21640471adfde3536aa80ab3,Unassigned,,,,,,
854080fd40548400a52e1163e3c3a559,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Varibaculum, Varibaculum_cambriense
1d02e0430284329124e78615bd81bfd7,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_intermedius
7616b3fd39c6fbd73d4d1920bcfa9463,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_lactolyticus
9576db5249d706754d7a5cbf5d2a0776,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
39c784b05f98464a82ed390b003f3e07,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_bivia
a1e3dd79bc942d692b36217ca3a8d30b,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Parvimonas,
5e6b67cebfc12adbda6af85a3c89950c,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_anginosus
c6e82630a6386bb39b790124ae6f2187,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella_7, uncultured_bacterium
548e2c704bee63e48887cf84df0926ff,Bacteria,,,,,,
942fd7d8e84e8681daac7d329b9ffca3,Bacteria,,,,,,
01e773dc48d821ec321cd37d61d484f9,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
d113f53460b35f6317dcd3cbc75eff3b,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia, Finegoldia_magna
cc6ac68a33bb7264187058a03694d57b,Bacteria,,,,,,
ccf899b3dc276feb5754927da5431f14,Bacteria,,,,,,
7450ad48694b2c5cd0cc1eb1fec21e76,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces, Chlamydia_trachomatis
d23ed1fcd0f1dbbcdf6d4a9756327f38,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus, uncultured_bacterium
886248f4b334fae1f49fa631328d3901,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,
2fc63fab31e898c213ab179b26994651,Bacteria,,,,,,
fc2e011d2055b4da8450801b5cd93312,Bacteria,,,,,,
63ced87ff093f67252e7a6e4a4afa6f4,Bacteria, Firmicutes, Clostridia, Oscillospirales, Hungateiclostridiaceae, Fastidiosipila, Clostridiales_bacterium
ca84e06c9ae6355551ef8e330333b7df,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus, Enterococcus_faecalis
31be522d5d4a5ed35ad3e463b9868bc0,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_hydrogenalis
8d69ed663a091d824f396713e161e2fb,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Mobiluncus, Mobiluncus_curtisii
9769bcead48124ede458278fdd7c1c5e,Bacteria, Firmicutes, Bacilli,,,,
85340dd2cf4e79626416e1cd1541527b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_agalactiae
03db45d87790242acb1adde4e95c1085,Bacteria, Firmicutes, Bacilli,,,,
cd0d8dbaf8047c28f0c48d2770e74909,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelatoclostridiaceae, Eggerthia, Eggerthia_catenaformis
bebcd8ae7e5ad0f261358e82fc6aadbd,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
8be3a321c4ab12fbf26e2099ead298ad,Bacteria, Campylobacterota, Campylobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, Campylobacter_ureolyticus
ca8ff6ed62447363ce915b2eced5c4c0,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Varibaculum, Varibaculum_sp.
52d1b3d2e817bcf2da2294e86ad38b36,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium, Kaistella_flava
3adfe26e3954d37a5e97f35c39ffe58c,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadales, Saccharimonadales, uncultured_bacterium
2cf27a3f83e2b1c66f99ec817cba2bee,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas,
827e457f7971c0d94543e2b8845c2a06,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_timonensis
4aa45fc6538cbe9315983d08b8433312,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Bulleidia, Bulleidia_extructa
0aa47cabc48637b4b0178be557477700,Bacteria,,,,,,
e35195ea277cec2b0fa4c6c64dbbe877,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcaceae, Peptostreptococcus, uncultured_Peptostreptococcus
731d402ce93f8e8a419a0e917c786abc,Bacteria,,,,,,
4729c45af96731e691cd3111db6d837e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
311fc665f588ecefd7714225e9e4215f,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Rhodanobacter,
5b72e7c1b49e9c2f962339b0ec295f43,Bacteria,,,,,,
9291466b2efb2155096cd8ae2a76c99a,Bacteria,,,,,,
a17065777102fa789d70f15b24b6b896,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, uncultured_Coriobacteriaceae
5e392b4365dee3a04d41116e935fc9dc,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Dialister_invisus
dd11c3c5910d732a49be3ed2aff262f0,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Parvimonas, Parvimonas_micra
fde91902be5812e5b09746b0ee9f1eec,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Anaeroglobus, Veillonellaceae_bacterium
35c281fc03ad0f84f7f54b3d8342279b,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium_bifidum
992974d256efc85ea53f0b9f37c476c4,Unassigned,,,,,,
0fe4a0efe0ad2b29a4c78b7272bdcb3e,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium,
9b19abdc08142b31bd48a46acccb3ff5,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, Bacteroides_uniformis
78b1452cb142d25785bace0ff1050f39,Unassigned,,,,,,
304ed8eb3e87b5606a400ea8943d7600,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, unidentified
cf4d9eba4d40fdb387c585b291b75738,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, unidentified
2963423874451605b741836333a5c63c,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
4404b1c5cd31b798331299dd301dd03f,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_Firmicutes
8be51ff94c0d5a5e5e096592c04daba6,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_aurimucosum
3719c5a92ee53178eba81180f3b01028,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia,
2b65041a414de2400c019c79fa714705,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Eggerthellaceae, Slackia, Slackia_exigua
b222c8cd876fd7a7d620e08a45810efa,Bacteria,,,,,,
440ca84550bc4f5ccd6749cbdbd2e51e,Bacteria, Firmicutes, Bacilli,,,,
759563f13fe5059af23a28c75bfa5adc,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, uncultured_bacterium
9b0104a12965820219a55de38402ed05,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_bacterium
00e89ef574d669a26f4a3cfae6c84b37,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_amnii
2d1dfad2f2aeb47a06c1d08dfb56a5eb,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia-Shigella,
29add06b7032526c8589a10cad9fedb3,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, uncultured_bacterium
141dff20497f47cbbac78b21b2842a2e,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_urinimassiliensis
11df54d8936a716b6509304acb024c15,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Mobiluncus, Mobiluncus_curtisii
07c887236ce75520807ceb2fe5cfebb6,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella_7, Prevotella_denticola
1ced58cae261b597228037617622c147,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales,,,
164f7dd1925eada91e6ab394b8aa4a26,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter,
02a80b70c05d45c89565c6f7db2a637d,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Rikenellaceae, Rikenellaceae_RC9_gut_group,
825dbba76e5edcf1dc03ad15b2937009,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
b84298fa885cf419f2a1bee362552495,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_anginosus
ac40b2d5d21a0392ead46ef184dc21f9,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Varibaculum, Varibaculum_cambriense
39b9591b721c6df17312d032216a3d4e,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Mobiluncus, Mobiluncus_mulieris
230866a97e261aa3575b073e9184137e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_agalactiae
f1cd8e1230f4f0c598b305b99025833d,Bacteria, Campylobacterota, Campylobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, Campylobacter_ureolyticus
6437b8fbe5c88b06dff18ec5ba4c75bb,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Varibaculum, Varibaculum_sp.
b7f9e4b53b67600cd53189c6b852fc73,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
d0e8f4fcc8537c0252f83e50b94ba719,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus, Lactobacillus_pontis
a81a87762ac9d9378a1873b401d724ff,Bacteria,,,,,,
c6fddbd9c2a515a9209b99ffe2038e67,Bacteria,,,,,,
80cd239d4dcc5065d50421e3f5ed5641,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_tetradius
a59160ebadc69311cce8a9a204aa6651,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_sp.
beec89e330645e18a4ccdd860193db46,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_sp.
7c1257b557b72e299325948c1679018a,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia-Shigella,
ebc52522e0602cae02139372d9d7a7ba,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Companilactobacillus, uncultured_Bacillus
9b87d7075256935a8141cc4a5f9aa3b1,Bacteria,,,,,,
044b15210f5110aef935e4d0b1ce4d12,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, Olsenella_sp.
652ba23758352c38fbd8680f89079b3a,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, uncultured_microorganism
37e6ba4606eaab2127ef9249db9c940e,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Leptotrichiaceae, Sneathia, Sneathia_sanguinegens
5474c92b7e4f509f26a228c69f768674,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Anaeroglobus, Veillonellaceae_bacterium
a35c73ebb9cf19d6d2816590e3a01ef8,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinobaculum, Actinobaculum_massiliense
33ef3b1d9a259fbead026c0a36d9e48b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
909727f74e3b1c527173b77a22c5de99,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_sp.
9a29f67dc7d3c30d774811d5d7429f4c,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
70f7c7e60bed11ca21063a05a00906b0,Bacteria,,,,,,
0a274f8b14fb3e86222bbf650da156ef,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcaceae, Peptostreptococcus,
d10cbc811cd2daf63d67620e68d2796e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
8f1be6acc4f80ff068cd76cac4bfda13,Unassigned,,,,,,
8061763f574e0aff81e9e2a289757db7,Unassigned,,,,,,
a5b052c61f796f10dc0258c6f333f503,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, Olsenella_sp.
0f2a3b2af1108be1b7ffa7bd78ed61a3,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Ezakiella, Finegoldia_magna
395965fb81653cfc0fe95b50e6c34867,Bacteria,,,,,,
9cec71c472f33528b0b159671374a6ff,Bacteria, Firmicutes, Bacilli,,,,
ea07f6e9e0119fad7b38fc79e470763e,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, uncultured_bacterium
657485bbfa580b4d560d6ce2181456e4,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_buccalis
cea2bcf4344d9dc2e6e4d39525152071,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,
6aa331a15b31467101688efae6ee234a,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_urinimassiliensis
83088de23ddacd59c2047db79b94ddbc,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinotignum,
cb8cabaa0f60d4f68bdd5e94fa770ee9,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
9d45bd3a1e4e7277b580a988ce36ed7e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
959e6c9fbcee2b50b3fb4273de572274,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, Porphyromonas_levii
b6cabe6862b6bf131d405b66cefcf67f,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
8fc2bc19d5996237e02950c01db93e8e,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, uncultured_bacterium
b2e8f86db16a7d81bc02e18887b32cc1,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Ezakiella, Finegoldia_magna
59131b846d307ae96d47f15883f81e75,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_prevotii
c0810ae2a6c8fa2fc058181c0c062bc5,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, Atopobium_vaginae
79e3f50f934c96e50b8ddee978ddd67b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
c2260fd295ad890501adf6f630bb8690,Bacteria, Firmicutes, Clostridia, Clostridia_UCG-014, Clostridia_UCG-014, Clostridia_UCG-014, uncultured_bacterium
314d4adce11f6e687d5cd81cab442501,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
ccf163abaa351577503f2cafa6864773,Bacteria,,,,,,
52abd68c1b592db9ef51638ca6af65a5,Bacteria,,,,,,
7097cd1fe2ad42017a721400a9c11362,Bacteria,,,,,,
6209a00a2c4c718d7efc517097bd1069,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, Porphyromonas_uenonis
c02fb8bfebaff822c0fab61be10491ab,Unassigned,,,,,,
a6be2a2b544a4d5b902bc0930f32619b,Unassigned,,,,,,
6d8da4ad5d4a7c25a827e4e87f200e4c,Unassigned,,,,,,
10e80dd528c1ab6c3d47ddef86e9e6c1,Unassigned,,,,,,
6b197dcb7b09265f4baec528410739c0,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Dialister_micraerophilus
488ff044a35ddb2c528128c58f26c13c,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae,,
40b9dc289ba2cd29812328df6bf07fca,Bacteria,,,,,,
b932f309668a8675d80fb120dd7a1e7e,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales,,,
348ac570902975df3d7faab18257ddf8,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
bc1c85c89c58370f8c5b1c909b7a20ca,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_colorans
6c574330c2aa3aefbdeb9c2064d44538,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_pyruviciproducens
a33c82a123eb0e3b30e3d56eb5c6b45e,Bacteria,,,,,,
2c8c198ca422740549c77810cf0e185e,Bacteria,,,,,,
e1770b11196bfe4e71d7290679325a05,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_bivia
4791fcd96d9ac82376b53b36c06ea835,Bacteria,,,,,,
e2621d952721031a3db0746bf35f73d0,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
28ebdaf16d565f364e0581570bfcca56,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, Atopobium_vaginae
9c6a07b8ee34423ca7c6338570ad88a1,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_lacrimalis
2e2a420a7247f04e6e962dc091830b11,Bacteria,,,,,,
6349da936ce104d06b8314642d12950c,Bacteria,,,,,,
78e61e5ace0c8ec98663dc7c15882855,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
d3b6595f197658b61bdece6f3a74c25f,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Ezakiella, Ezakiella_massiliensis
13f8d88d4fefac87470cead1c69b40b6,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Anaeroglobus, Veillonellaceae_bacterium
b477bc9455bf22162081545cdccfd7ab,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
b9880bb84fa700a9d4ed28efdf1bc42c,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Dialister_invisus
1d9392d00274ad5ccca03f3ac17224d1,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_bergensis
f2ff60b7c4b44666abbf1d9a9ac1d6d5,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_colorans
16d577a3b0246b8bacfb9724964387ef,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_colorans
5821d63bc34959009b56dd3d3fbf4de1,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, Bacteroides_uniformis
64072bf9fb42940cd67c0f163915922a,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Fusobacteriaceae, Fusobacterium, uncultured_bacterium
99fae43b88fbfbebbb82b92dd5eb91f3,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia, Finegoldia_magna
e59859c880f4bacfeb3a4f8451d1b29d,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
062925dc3dba724a2399332a7a9dc2fd,Bacteria,,,,,,
1b7baecfb6c50455aa3f9d1a488d897a,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus, Lactobacillus_pontis
0b43aa164dd3ee12e267559b7b9ae324,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Varibaculum,
532fd3a548eeebdf7de24626573634c1,Bacteria, Firmicutes,,,,,
238bde5323b518165a86cf7589414221,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_paragasseri
4f3c83b38b2401785032919dd2263adb,Bacteria,,,,,,
2f025b4578503b0124e31a8b56004dba,Bacteria,,,,,,
77b819eebe3ba0eec5022a8276d48c0b,Bacteria, Campylobacterota, Campylobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, Campylobacter_gracilis
